x,y,potential
2.90053,0.194168,-0.0111913
2.89548,0.25874,-0.0108777
2.889,0.323184,-0.0104782
2.88108,0.387468,-0.00999609
2.87174,0.451559,-0.00943513
2.86096,0.515427,-0.0087998
2.84877,0.579038,-0.00809517
2.83516,0.642362,-0.00732685
2.82015,0.705367,-0.00650093
2.80373,0.768022,-0.00562398
2.78593,0.830295,-0.004703
2.76674,0.892157,-0.0037453
2.74617,0.953575,-0.00275848
2.72425,1.01452,-0.0017504
2.70097,1.07496,-0.000729052
2.67635,1.13487,0.00029744
2.6504,1.19421,0.00132091
2.62314,1.25297,0.0023332
2.59457,1.3111,0.00332631
2.56472,1.36857,0.00429233
2.53359,1.42537,0.00522357
2.50121,1.48147,0.00611263
2.46758,1.53682,0.00695245
2.43273,1.59142,0.00773637
2.39667,1.64522,0.00845818
2.35942,1.69821,0.00911214
2.321,1.75035,0.00969304
2.28143,1.80163,0.0101962
2.24072,1.85201,0.0106177
2.19891,1.90147,0.0109542
2.156,1.94999,0.0112031
2.11202,1.99753,0.0113623
2.06699,2.04409,0.0114305
2.02094,2.08964,0.0114073
1.97388,2.13414,0.0112928
1.92585,2.17759,0.0110879
1.87685,2.21995,0.0107943
1.82693,2.26122,0.0104143
1.7761,2.30136,0.00995078
1.72439,2.34036,0.00940758
1.67182,2.37819,0.00878903
1.61842,2.41485,0.00810002
1.56422,2.45031,0.007346
1.50924,2.48455,0.00653297
1.45351,2.51755,0.00566734
1.39706,2.54931,0.00475603
1.33992,2.5798,0.00380638
1.28211,2.60902,0.00282593
1.22367,2.63693,0.00182241
1.16461,2.66354,0.000803791
1.10498,2.68883,-0.000221808
1.04481,2.71278,-0.0012462
0.984109,2.73538,-0.00226123
0.922923,2.75663,-0.00325886
0.861279,2.7765,-0.00423117
0.799208,2.795,-0.00517042
0.73674,2.81211,-0.00606913
0.673906,2.82783,-0.00692014
0.610738,2.84214,-0.00771666
0.547266,2.85504,-0.00845236
0.483523,2.86653,-0.00912142
0.41954,2.87659,-0.00971853
0.355348,2.88522,-0.0102389
0.29098,2.89242,-0.0106784
0.226468,2.89819,-0.0110335
0.161843,2.90251,-0.0113014
0.0971381,2.9054,-0.0114799
0.0323847,2.90684,-0.0115677
-0.0323847,2.90684,-0.0115639
-0.097138,2.9054,-0.0114687
-0.161843,2.90251,-0.0112827
-0.226468,2.89819,-0.0110075
-0.29098,2.89242,-0.0106451
-0.355348,2.88522,-0.0101984
-0.41954,2.87659,-0.00967104
-0.483523,2.86653,-0.00906708
-0.547266,2.85504,-0.00839134
-0.610738,2.84214,-0.00764917
-0.673906,2.82783,-0.00684646
-0.73674,2.81211,-0.00598956
-0.799208,2.795,-0.00508523
-0.861279,2.7765,-0.00414062
-0.922923,2.75663,-0.00316324
-0.984109,2.73538,-0.00216085
-1.04481,2.71278,-0.0011414
-1.10498,2.68883,-0.00011298
-1.16461,2.66354,0.00091627
-1.22367,2.63693,0.0019382
-1.28211,2.60902,0.0029447
-1.33992,2.5798,0.00392778
-1.39706,2.54931,0.00487967
-1.45351,2.51755,0.00579282
-1.50924,2.48455,0.00665999
-1.56422,2.45031,0.00747428
-1.61842,2.41485,0.00822923
-1.67182,2.37819,0.00891883
-1.72439,2.34036,0.00953764
-1.7761,2.30136,0.0100807
-1.82693,2.26122,0.0105438
-1.87685,2.21995,0.0109232
-1.92585,2.17759,0.0112159
-1.97388,2.13414,0.0114196
-2.02094,2.08964,0.0115327
-2.06699,2.04409,0.0115543
-2.11202,1.99753,0.0114842
-2.156,1.94999,0.011323
-2.19891,1.90147,0.0110719
-2.24072,1.85201,0.010733
-2.28143,1.80163,0.0103089
-2.321,1.75035,0.009803
-2.35942,1.69821,0.00921926
-2.39667,1.64522,0.0085623
-2.43273,1.59142,0.00783735
-2.46758,1.53682,0.00705018
-2.50121,1.48147,0.006207
-2.53359,1.42537,0.0053145
-2.56472,1.36857,0.00437976
-2.59457,1.3111,0.00341017
-2.62314,1.25297,0.0024134
-2.6504,1.19421,0.00139735
-2.67635,1.13487,0.000370106
-2.70097,1.07496,-0.000660189
-2.72425,1.01452,-0.00168537
-2.74617,0.953575,-0.00269731
-2.76674,0.892157,-0.003688
-2.78593,0.830295,-0.00464962
-2.80373,0.768022,-0.00557454
-2.82015,0.705367,-0.00645539
-2.83516,0.642362,-0.00728521
-2.84877,0.579038,-0.00805743
-2.86096,0.515427,-0.00876595
-2.87174,0.451559,-0.00940518
-2.88108,0.387468,-0.00997007
-2.889,0.323184,-0.0104561
-2.89548,0.25874,-0.0108595
-2.90053,0.194168,-0.011177
-2.90414,0.129499,-0.0114062
-2.9063,0.0647654,-0.0115452
-2.90702,1.04356e-08,-0.011593
-2.9063,-0.0647654,-0.0115491
-2.90414,-0.129499,-0.011414
-2.90053,-0.194168,-0.0111887
-2.89548,-0.25874,-0.010875
-2.889,-0.323184,-0.0104755
-2.88108,-0.387468,-0.00999331
-2.87174,-0.451559,-0.00943228
-2.86096,-0.515427,-0.00879686
-2.84877,-0.579038,-0.00809213
-2.83516,-0.642362,-0.00732371
-2.82015,-0.705367,-0.00649769
-2.80373,-0.768022,-0.00562064
-2.78593,-0.830295,-0.00469955
-2.76674,-0.892157,-0.00374174
-2.74617,-0.953575,-0.0027548
-2.72425,-1.01452,-0.00174658
-2.70097,-1.07496,-0.000725092
-2.67635,-1.13487,0.000301545
-2.6504,-1.19421,0.00132516
-2.62314,-1.25297,0.00233761
-2.59457,-1.3111,0.00333087
-2.56472,-1.36857,0.00429703
-2.53359,-1.42537,0.0052284
-2.50121,-1.48147,0.0061176
-2.46758,-1.53682,0.00695758
-2.43273,-1.59142,0.00774165
-2.39667,-1.64522,0.00846359
-2.35942,-1.69821,0.00911766
-2.321,-1.75035,0.00969866
-2.28143,-1.80163,0.010202
-2.24072,-1.85201,0.0106236
-2.19891,-1.90147,0.0109602
-2.156,-1.94999,0.0112091
-2.11202,-1.99753,0.0113683
-2.06699,-2.04409,0.0114367
-2.02094,-2.08964,0.0114135
-1.97388,-2.13414,0.0112991
-1.92585,-2.17759,0.0110942
-1.87685,-2.21995,0.0108006
-1.82693,-2.26122,0.0104206
-1.7761,-2.30136,0.0099571
-1.72439,-2.34036,0.00941391
-1.67182,-2.37819,0.00879533
-1.61842,-2.41485,0.00810625
-1.56422,-2.45031,0.00735215
-1.50924,-2.48455,0.00653904
-1.45351,-2.51755,0.00567334
-1.39706,-2.54931,0.00476193
-1.33992,-2.5798,0.00381214
-1.28211,-2.60902,0.00283153
-1.22367,-2.63693,0.00182784
-1.16461,-2.66354,0.000809059
-1.10498,-2.68883,-0.000216715
-1.04481,-2.71278,-0.00124131
-0.984109,-2.73538,-0.00225659
-0.922923,-2.75663,-0.00325447
-0.861279,-2.7765,-0.00422704
-0.799208,-2.795,-0.00516655
-0.73674,-2.81211,-0.00606552
-0.673906,-2.82783,-0.00691681
-0.610738,-2.84214,-0.00771363
-0.547266,-2.85504,-0.00844966
-0.483523,-2.86653,-0.00911904
-0.41954,-2.87659,-0.00971648
-0.355348,-2.88522,-0.0102372
-0.29098,-2.89242,-0.010677
-0.226468,-2.89819,-0.0110324
-0.161843,-2.90251,-0.0113007
-0.0971381,-2.9054,-0.0114796
-0.0323847,-2.90684,-0.0115676
0.0323847,-2.90684,-0.0115643
0.097138,-2.9054,-0.0114694
0.161843,-2.90251,-0.0112837
0.226468,-2.89819,-0.0110088
0.29098,-2.89242,-0.0106467
0.355348,-2.88522,-0.0102004
0.41954,-2.87659,-0.00967334
0.483523,-2.86653,-0.00906972
0.547266,-2.85504,-0.00839431
0.610738,-2.84214,-0.00765243
0.673906,-2.82783,-0.00684999
0.73674,-2.81211,-0.00599336
0.799208,-2.795,-0.00508928
0.861279,-2.7765,-0.00414493
0.922923,-2.75663,-0.0031678
0.984109,-2.73538,-0.00216566
1.04481,-2.71278,-0.00114643
1.10498,-2.68883,-0.000118219
1.16461,-2.66354,0.000910841
1.22367,-2.63693,0.00193262
1.28211,-2.60902,0.00293899
1.33992,-2.5798,0.00392194
1.39706,-2.54931,0.00487372
1.45351,-2.51755,0.00578678
1.50924,-2.48455,0.00665384
1.56422,-2.45031,0.00746803
1.61842,-2.41485,0.0082229
1.67182,-2.37819,0.00891247
1.72439,-2.34036,0.00953126
1.7761,-2.30136,0.0100744
1.82693,-2.26122,0.0105375
1.87685,-2.21995,0.0109169
1.92585,-2.17759,0.0112096
1.97388,-2.13414,0.0114134
2.02094,-2.08964,0.0115265
2.06699,-2.04409,0.0115481
2.11202,-1.99753,0.0114781
2.156,-1.94999,0.011317
2.19891,-1.90147,0.011066
2.24072,-1.85201,0.0107272
2.28143,-1.80163,0.0103032
2.321,-1.75035,0.00979738
2.35942,-1.69821,0.00921377
2.39667,-1.64522,0.00855695
2.43273,-1.59142,0.00783214
2.46758,-1.53682,0.00704511
2.50121,-1.48147,0.0062021
2.53359,-1.42537,0.00530976
2.56472,-1.36857,0.00437516
2.59457,-1.3111,0.00340572
2.62314,-1.25297,0.00240911
2.6504,-1.19421,0.00139322
2.67635,-1.13487,0.000366118
2.70097,-1.07496,-0.000664044
2.72425,-1.01452,-0.00168909
2.74617,-0.953575,-0.00270089
2.76674,-0.892157,-0.00369144
2.78593,-0.830295,-0.00465292
2.80373,-0.768022,-0.0055777
2.82015,-0.705367,-0.00645843
2.83516,-0.642362,-0.00728814
2.84877,-0.579038,-0.00806028
2.86096,-0.515427,-0.00876873
2.87174,-0.451559,-0.0094079
2.88108,-0.387468,-0.00997274
2.889,-0.323184,-0.0104588
2.89548,-0.25874,-0.0108621
2.90053,-0.194168,-0.0111796
2.90414,-0.129499,-0.0114088
2.9063,-0.0647654,-0.0115478
2.84517,0,-0.010644
2.84443,0.0647652,-0.0106021
2.84222,0.129497,-0.0104728
2.83854,0.194161,-0.0102572
2.83338,0.258725,-0.00995707
2.82676,0.323155,-0.00957498
2.81867,0.387417,-0.00911404
2.80912,0.451479,-0.00857812
2.79812,0.515306,-0.00797164
2.78566,0.578867,-0.00729964
2.77176,0.642127,-0.00656775
2.75643,0.705055,-0.00578201
2.73966,0.767618,-0.00494896
2.72148,0.829782,-0.00407554
2.70189,0.891517,-0.00316898
2.68089,0.952789,-0.0022368
2.65851,1.01357,-0.00128673
2.63475,1.07382,-0.000326638
2.60962,1.13352,0.000635493
2.58314,1.19263,0.00159166
2.55533,1.25112,0.00253394
2.52618,1.30896,0.00345453
2.49573,1.36613,0.00434578
2.46399,1.42258,0.00520028
2.43097,1.4783,0.00601096
2.39669,1.53326,0.00677111
2.36116,1.58742,0.00747444
2.32442,1.64075,0.00811509
2.28647,1.69324,0.00868775
2.24733,1.74485,0.00918767
2.20703,1.79555,0.00961069
2.16559,1.84533,0.00995335
2.12302,1.89414,0.0102128
2.07935,1.94198,0.0103869
2.03461,1.98881,0.0104741
1.98881,2.03461,0.0104738
1.94198,2.07935,0.0103859
1.89414,2.12302,0.0102113
1.84533,2.16559,0.00995126
1.79555,2.20703,0.00960804
1.74485,2.24733,0.00918441
1.69324,2.28647,0.00868394
1.64075,2.32442,0.0081108
1.58742,2.36116,0.00746974
1.53326,2.39669,0.00676606
1.4783,2.43097,0.00600559
1.42258,2.46399,0.00519462
1.36613,2.49573,0.00433991
1.30896,2.52618,0.00344861
1.25112,2.55533,0.00252813
1.19263,2.58314,0.00158604
1.13352,2.60962,0.00063016
1.07382,2.63475,-0.000331545
1.01357,2.65851,-0.00129107
0.952789,2.68089,-0.00224045
0.891517,2.70189,-0.00317183
0.829782,2.72148,-0.00407747
0.767618,2.73966,-0.00494986
0.705055,2.75643,-0.00578174
0.642127,2.77176,-0.0065662
0.578867,2.78566,-0.0072967
0.515306,2.79812,-0.00796719
0.451479,2.80912,-0.00857215
0.387417,2.81867,-0.00910651
0.323155,2.82676,-0.00956584
0.258725,2.83338,-0.0099463
0.194161,2.83854,-0.0102447
0.129497,2.84222,-0.0104586
0.0647652,2.84443,-0.0105862
5.10679e-09,2.84517,-0.0106265
-0.0647652,2.84443,-0.010579
-0.129497,2.84222,-0.0104441
-0.194161,2.83854,-0.010223
-0.258725,2.83338,-0.00991753
-0.323155,2.82676,-0.00953008
-0.387417,2.81867,-0.00906388
-0.451479,2.80912,-0.00852279
-0.515306,2.79812,-0.0079113
-0.578867,2.78566,-0.00723445
-0.642127,2.77176,-0.00649786
-0.705055,2.75643,-0.00570761
-0.767618,2.73966,-0.0048702
-0.829782,2.72148,-0.00399254
-0.891517,2.70189,-0.0030819
-0.952789,2.68089,-0.00214584
-1.01357,2.65851,-0.00119209
-1.07382,2.63475,-0.000228546
-1.13352,2.60962,0.000736811
-1.19263,2.58314,0.00169598
-1.25112,2.55533,0.00264102
-1.30896,2.52618,0.00356412
-1.36613,2.49573,0.00445766
-1.42258,2.46399,0.00531424
-1.4783,2.43097,0.00612677
-1.53326,2.39669,0.00688851
-1.58742,2.36116,0.00759315
-1.64075,2.32442,0.00823485
-1.69324,2.28647,0.00880831
-1.74485,2.24733,0.00930877
-1.79555,2.20703,0.00973206
-1.84533,2.16559,0.0100747
-1.89414,2.12302,0.0103339
-1.94198,2.07935,0.0105074
-1.98881,2.03461,0.0105939
-2.03461,1.98881,0.0105926
-2.07935,1.94198,0.0105036
-2.12302,1.89414,0.0103275
-2.16559,1.84533,0.0100659
-2.20703,1.79555,0.00972093
-2.24733,1.74485,0.00929537
-2.28647,1.69324,0.00879277
-2.32442,1.64075,0.00821728
-2.36116,1.58742,0.00757364
-2.39669,1.53326,0.00686721
-2.43097,1.4783,0.00610386
-2.46399,1.42258,0.00528986
-2.49573,1.36613,0.00443195
-2.52618,1.30896,0.00353724
-2.55533,1.25112,0.00261311
-2.58314,1.19263,0.0016672
-2.60962,1.13352,0.000707356
-2.63475,1.07382,-0.000258477
-2.65851,1.01357,-0.0012223
-2.68089,0.952789,-0.00217615
-2.70189,0.891517,-0.00311213
-2.72148,0.829782,-0.00402253
-2.73966,0.767618,-0.0048998
-2.75643,0.705055,-0.00573667
-2.77176,0.642127,-0.00652622
-2.78566,0.578867,-0.00726195
-2.79812,0.515306,-0.00793779
-2.80912,0.451479,-0.00854814
-2.81867,0.387417,-0.00908799
-2.82676,0.323155,-0.00955284
-2.83338,0.258725,-0.00993884
-2.83854,0.194161,-0.0102428
-2.84222,0.129497,-0.0104624
-2.84443,0.0647652,-0.0105956
-2.84517,1.02136e-08,-0.0106414
-2.84443,-0.0647652,-0.0105994
-2.84222,-0.129497,-0.0104701
-2.83854,-0.194161,-0.0102544
-2.83338,-0.258725,-0.00995429
-2.82676,-0.323155,-0.00957214
-2.81867,-0.387417,-0.00911115
-2.80912,-0.451479,-0.00857515
-2.79812,-0.515306,-0.00796859
-2.78566,-0.578867,-0.00729652
-2.77176,-0.642127,-0.00656455
-2.75643,-0.705055,-0.00577872
-2.73966,-0.767618,-0.00494557
-2.72148,-0.829782,-0.00407203
-2.70189,-0.891517,-0.00316534
-2.68089,-0.952789,-0.00223303
-2.65851,-1.01357,-0.00128282
-2.63475,-1.07382,-0.000322583
-2.60962,-1.13352,0.000639699
-2.58314,-1.19263,0.00159602
-2.55533,-1.25112,0.00253845
-2.52618,-1.30896,0.00345918
-2.49573,-1.36613,0.00435056
-2.46399,-1.42258,0.0052052
-2.43097,-1.4783,0.00601603
-2.39669,-1.53326,0.00677632
-2.36116,-1.58742,0.00747977
-2.32442,-1.64075,0.00812052
-2.28647,-1.69324,0.00869329
-2.24733,-1.74485,0.00919332
-2.20703,-1.79555,0.00961646
-2.16559,-1.84533,0.0099592
-2.12302,-1.89414,0.0102187
-2.07935,-1.94198,0.0103929
-2.03461,-1.98881,0.0104802
-1.98881,-2.03461,0.0104799
-1.94198,-2.07935,0.0103921
-1.89414,-2.12302,0.0102175
-1.84533,-2.16559,0.00995745
-1.79555,-2.20703,0.00961422
-1.74485,-2.24733,0.0091906
-1.69324,-2.28647,0.00869012
-1.64075,-2.32442,0.00811694
-1.58742,-2.36116,0.00747581
-1.53326,-2.39669,0.00677205
-1.4783,-2.43097,0.00601151
-1.42258,-2.46399,0.00520047
-1.36613,-2.49573,0.00434565
-1.30896,-2.52618,0.00345421
-1.25112,-2.55533,0.00253357
-1.19263,-2.58314,0.00159132
-1.13352,-2.60962,0.000635284
-1.07382,-2.63475,-0.000326605
-1.01357,-2.65851,-0.00128635
-0.952789,-2.68089,-0.00223597
-0.891517,-2.70189,-0.0031676
-0.829782,-2.72148,-0.0040735
-0.767618,-2.73966,-0.00494614
-0.705055,-2.75643,-0.00577829
-0.642127,-2.77176,-0.00656303
-0.578867,-2.78566,-0.00729384
-0.515306,-2.79812,-0.00796466
-0.451479,-2.80912,-0.00856994
-0.387417,-2.81867,-0.00910463
-0.323155,-2.82676,-0.00956427
-0.258725,-2.83338,-0.00994505
-0.194161,-2.83854,-0.0102438
-0.129497,-2.84222,-0.0104581
-0.0647652,-2.84443,-0.010586
-1.53204e-08,-2.84517,-0.0106266
0.0647651,-2.84443,-0.0105795
0.129497,-2.84222,-0.0104449
0.194161,-2.83854,-0.0102242
0.258725,-2.83338,-0.00991899
0.323155,-2.82676,-0.00953186
0.387417,-2.81867,-0.00906599
0.451479,-2.80912,-0.00852524
0.515306,-2.79812,-0.00791408
0.578867,-2.78566,-0.00723753
0.642127,-2.77176,-0.00650122
0.705055,-2.75643,-0.00571124
0.767618,-2.73966,-0.00487409
0.829782,-2.72148,-0.00399667
0.891517,-2.70189,-0.00308627
0.952789,-2.68089,-0.00215046
1.01357,-2.65851,-0.00119693
1.07382,-2.63475,-0.000233605
1.13352,-2.60962,0.000731547
1.19263,-2.58314,0.00169055
1.25112,-2.55533,0.00263546
1.30896,-2.52618,0.00355843
1.36613,-2.49573,0.00445184
1.42258,-2.46399,0.00530833
1.4783,-2.43097,0.00612078
1.53326,-2.39669,0.00688243
1.58742,-2.36116,0.007587
1.64075,-2.32442,0.00822864
1.69324,-2.28647,0.00880207
1.74485,-2.24733,0.00930252
1.79555,-2.20703,0.00972583
1.84533,-2.16559,0.0100685
1.89414,-2.12302,0.0103277
1.94198,-2.07935,0.0105013
1.98881,-2.03461,0.0105878
2.03461,-1.98881,0.0105866
2.07935,-1.94198,0.0104976
2.12302,-1.89414,0.0103216
2.16559,-1.84533,0.0100601
2.20703,-1.79555,0.00971514
2.24733,-1.74485,0.00928966
2.28647,-1.69324,0.00878715
2.32442,-1.64075,0.00821176
2.36116,-1.58742,0.00756824
2.39669,-1.53326,0.00686193
2.43097,-1.4783,0.00609871
2.46399,-1.42258,0.00528486
2.49573,-1.36613,0.0044271
2.52618,-1.30896,0.00353254
2.55533,-1.25112,0.00260856
2.58314,-1.19263,0.00166282
2.60962,-1.13352,0.000703142
2.63475,-1.07382,-0.000262519
2.65851,-1.01357,-0.00122618
2.68089,-0.952789,-0.00217987
2.70189,-0.891517,-0.00311571
2.72148,-0.829782,-0.00402599
2.73966,-0.767618,-0.00490314
2.75643,-0.705055,-0.00573989
2.77176,-0.642127,-0.00652934
2.78566,-0.578867,-0.00726497
2.79812,-0.515306,-0.0079407
2.80912,-0.451479,-0.00855097
2.81867,-0.387417,-0.00909075
2.82676,-0.323155,-0.00955554
2.83338,-0.258725,-0.00994149
2.83854,-0.194161,-0.0102455
2.84222,-0.129497,-0.010465
2.84443,-0.0647652,-0.0105981
2.78332,0,-0.00975252
2.78256,0.0647649,-0.00971247
2.7803,0.129495,-0.0095888
2.77654,0.194154,-0.00938262
2.77127,0.258709,-0.00909574
2.7645,0.323124,-0.00873061
2.75623,0.387363,-0.0082904
2.74647,0.451393,-0.00777895
2.73522,0.515178,-0.00720068
2.7225,0.578684,-0.00656064
2.70829,0.641877,-0.00586439
2.69262,0.704723,-0.00511798
2.6755,0.767186,-0.00432787
2.65692,0.829235,-0.00350093
2.63691,0.890834,-0.00264434
2.61546,0.951951,-0.00176552
2.5926,1.01255,-0.000872075
2.56834,1.07261,2.82574e-05
2.54269,1.13208,0.000927651
2.51566,1.19094,0.0018183
2.48726,1.24915,0.0026925
2.45752,1.30669,0.00354265
2.42645,1.36352,0.00436137
2.39407,1.41961,0.00514158
2.36039,1.47493,0.00587655
2.32543,1.52946,0.00655989
2.28921,1.58315,0.00718568
2.25175,1.63599,0.0077485
2.21307,1.68795,0.00824347
2.1732,1.73899,0.00866631
2.13215,1.78908,0.00901336
2.08994,1.83821,0.00928162
2.0466,1.88634,0.00946874
2.00215,1.93346,0.00957307
1.95662,1.97952,0.00959373
1.91003,2.02451,0.00953055
1.8624,2.06841,0.00938412
1.81377,2.11118,0.00915568
1.76415,2.15282,0.0088472
1.71358,2.19328,0.00846132
1.66208,2.23256,0.00800141
1.60968,2.27063,0.00747151
1.55641,2.30748,0.0068762
1.5023,2.34307,0.00622061
1.44737,2.37739,0.00551042
1.39166,2.41042,0.00475176
1.33519,2.44215,0.00395126
1.27801,2.47256,0.0031159
1.22013,2.50163,0.00225291
1.16159,2.52934,0.00136975
1.10242,2.55569,0.000474073
1.04265,2.58065,-0.000426324
0.982318,2.60421,-0.00132362
0.921455,2.62636,-0.00221003
0.860093,2.64709,-0.00307788
0.798265,2.66639,-0.00391963
0.736004,2.68424,-0.00472799
0.673346,2.70064,-0.00549593
0.610322,2.71558,-0.00621678
0.546968,2.72904,-0.00688427
0.483318,2.74103,-0.00749263
0.419406,2.75154,-0.0080366
0.355267,2.76055,-0.00851143
0.290936,2.76807,-0.00891299
0.226447,2.77409,-0.0092378
0.161836,2.77861,-0.00948303
0.0971364,2.78162,-0.00964652
0.0323847,2.78313,-0.00972686
-0.0323846,2.78313,-0.00972333
-0.0971364,2.78162,-0.00963593
-0.161836,2.77861,-0.00946543
-0.226447,2.77409,-0.0092133
-0.290936,2.76807,-0.00888166
-0.355267,2.76055,-0.00847337
-0.419406,2.75154,-0.00799196
-0.483318,2.74103,-0.00744159
-0.546968,2.72904,-0.006827
-0.610322,2.71558,-0.00615352
-0.673346,2.70064,-0.00542697
-0.736004,2.68424,-0.0046536
-0.798265,2.66639,-0.00384005
-0.860093,2.64709,-0.00299338
-0.921455,2.62636,-0.00212091
-0.982318,2.60421,-0.00123019
-1.04265,2.58065,-0.000328909
-1.10242,2.55569,0.000575125
-1.16159,2.52934,0.00147408
-1.22013,2.50163,0.00236019
-1.27801,2.47256,0.0032258
-1.33519,2.44215,0.00406343
-1.39166,2.41042,0.00486583
-1.44737,2.37739,0.00562606
-1.5023,2.34307,0.00633755
-1.55641,2.30748,0.00699413
-1.60968,2.27063,0.00759013
-1.66208,2.23256,0.0081204
-1.71358,2.19328,0.00858033
-1.76415,2.15282,0.00896593
-1.81377,2.11118,0.00927388
-1.8624,2.06841,0.00950153
-1.91003,2.02451,0.00964689
-1.95662,1.97952,0.00970872
-2.00215,1.93346,0.00968646
-2.0466,1.88634,0.00958033
-2.08994,1.83821,0.00939124
-2.13215,1.78908,0.00912086
-2.1732,1.73899,0.00877148
-2.21307,1.68795,0.00834615
-2.25175,1.63599,0.00784851
-2.28921,1.58315,0.00728286
-2.32543,1.52946,0.00665411
-2.36039,1.47493,0.00596771
-2.39407,1.41961,0.00522959
-2.42645,1.36352,0.00444611
-2.45752,1.30669,0.00362404
-2.48726,1.24915,0.00277048
-2.51566,1.19094,0.00189282
-2.54269,1.13208,0.000998632
-2.56834,1.07261,9.5654e-05
-2.5926,1.01255,-0.000808312
-2.61546,0.951951,-0.00170545
-2.63691,0.890834,-0.002588
-2.65692,0.829235,-0.00344835
-2.6755,0.767186,-0.00427906
-2.69262,0.704723,-0.00507293
-2.70829,0.641877,-0.00582311
-2.7225,0.578684,-0.00652315
-2.73522,0.515178,-0.007167
-2.74647,0.451393,-0.0077491
-2.75623,0.387363,-0.00826442
-2.7645,0.323124,-0.00870849
-2.77127,0.258709,-0.00907748
-2.77654,0.194154,-0.00936824
-2.7803,0.129495,-0.0095783
-2.78256,0.0647649,-0.00970582
-2.78332,9.99154e-09,-0.00974972
-2.78256,-0.0647649,-0.00970964
-2.7803,-0.129495,-0.00958595
-2.77654,-0.194154,-0.00937974
-2.77127,-0.258709,-0.00909281
-2.7645,-0.323124,-0.00872763
-2.75623,-0.387363,-0.00828737
-2.74647,-0.451393,-0.00777586
-2.73522,-0.515178,-0.00719754
-2.7225,-0.578684,-0.00655744
-2.70829,-0.641877,-0.00586112
-2.69262,-0.704723,-0.0051146
-2.6755,-0.767186,-0.00432438
-2.65692,-0.829235,-0.00349733
-2.63691,-0.890834,-0.00264061
-2.61546,-0.951951,-0.00176165
-2.5926,-1.01255,-0.000868059
-2.56834,-1.07261,3.24204e-05
-2.54269,-1.13208,0.000931961
-2.51566,-1.19094,0.00182275
-2.48726,-1.24915,0.00269709
-2.45752,-1.30669,0.00354737
-2.42645,-1.36352,0.00436624
-2.39407,-1.41961,0.00514659
-2.36039,-1.47493,0.00588169
-2.32543,-1.52946,0.00656514
-2.28921,-1.58315,0.00719103
-2.25175,-1.63599,0.00775395
-2.21307,-1.68795,0.00824904
-2.1732,-1.73899,0.00867199
-2.13215,-1.78908,0.00901912
-2.08994,-1.83821,0.00928744
-2.0466,-1.88634,0.00947462
-2.00215,-1.93346,0.00957902
-1.95662,-1.97952,0.00959974
-1.91003,-2.02451,0.00953661
-1.8624,-2.06841,0.00939018
-1.81377,-2.11118,0.00916174
-1.76415,-2.15282,0.00885325
-1.71358,-2.19328,0.00846737
-1.66208,-2.23256,0.00800745
-1.60968,-2.27063,0.0074775
-1.55641,-2.30748,0.00688212
-1.5023,-2.34307,0.00622646
-1.44737,-2.37739,0.0055162
-1.39166,-2.41042,0.00475746
-1.33519,-2.44215,0.00395684
-1.27801,-2.47256,0.00312133
-1.22013,-2.50163,0.00225819
-1.16159,-2.52934,0.00137487
-1.10242,-2.55569,0.000479034
-1.04265,-2.58065,-0.000421554
-0.982318,-2.60421,-0.00131907
-0.921455,-2.62636,-0.00220573
-0.860093,-2.64709,-0.00307382
-0.798265,-2.66639,-0.00391583
-0.736004,-2.68424,-0.00472445
-0.673346,-2.70064,-0.00549265
-0.610322,-2.71558,-0.00621378
-0.546968,-2.72904,-0.00688159
-0.483318,-2.74103,-0.00749028
-0.419406,-2.75154,-0.00803457
-0.355267,-2.76055,-0.00850971
-0.290936,-2.76807,-0.00891159
-0.226447,-2.77409,-0.00923672
-0.161836,-2.77861,-0.00948228
-0.0971364,-2.78162,-0.00964612
-0.0323847,-2.78313,-0.00972682
0.0323846,-2.78313,-0.00972364
0.0971364,-2.78162,-0.00963659
0.161836,-2.77861,-0.00946641
0.226447,-2.77409,-0.00921459
0.290936,-2.76807,-0.00888327
0.355267,-2.76055,-0.0084753
0.419406,-2.75154,-0.00799422
0.483318,-2.74103,-0.00744418
0.546968,-2.72904,-0.00682991
0.610322,-2.71558,-0.00615672
0.673346,-2.70064,-0.00543045
0.736004,-2.68424,-0.00465733
0.798265,-2.66639,-0.00384402
0.860093,-2.64709,-0.00299758
0.921455,-2.62636,-0.00212536
0.982318,-2.60421,-0.00123486
1.04265,-2.58065,-0.00033379
1.10242,-2.55569,0.000570032
1.16159,-2.52934,0.00146881
1.22013,-2.50163,0.00235478
1.27801,-2.47256,0.00322026
1.33519,-2.44215,0.00405777
1.39166,-2.41042,0.00486007
1.44737,-2.37739,0.00562022
1.5023,-2.34307,0.00633164
1.55641,-2.30748,0.00698815
1.60968,-2.27063,0.00758408
1.66208,-2.23256,0.0081143
1.71358,-2.19328,0.0085742
1.76415,-2.15282,0.0089598
1.81377,-2.11118,0.00926778
1.8624,-2.06841,0.00949546
1.91003,-2.02451,0.00964087
1.95662,-1.97952,0.00970274
2.00215,-1.93346,0.00968056
2.0466,-1.88634,0.0095745
2.08994,-1.83821,0.00938548
2.13215,-1.78908,0.00911517
2.1732,-1.73899,0.00876587
2.21307,-1.68795,0.00834061
2.25175,-1.63599,0.00784305
